"tidspunkt"	"lufttryk"	"temperatur"	"luftfugtighed"
"03.09.2009 18:00:00"	977.66	18.03	53.83
"03.09.2009 20:00:00"	979.29	16.02	57.19
"03.09.2009 22:00:00"	979.98	14.7	61.67
"04.09.2009 00:00:00"	980.17	14.15	61.31
"04.09.2009 02:00:00"	980.15	13.77	64.76
"04.09.2009 04:00:00"	980.22	13.38	67.64
"04.09.2009 06:00:00"	979.64	13.3	69.1
"04.09.2009 08:00:00"	979.94	14.62	65.56
"04.09.2009 10:00:00"	980.04	16.63	57.56
"04.09.2009 12:00:00"	979.43	17.44	50.99
"04.09.2009 14:00:00"	979.26	17.93	49.71
"04.09.2009 16:00:00"	979.48	14.74	70.2
"04.09.2009 18:00:00"	979.8	11.89	85.9
"04.09.2009 20:00:00"	980.89	11.37	89.1
"04.09.2009 22:00:00"	983.05	11.1	88.1
"05.09.2009 00:00:00"	984.71	10.54	86.6
"05.09.2009 02:00:00"	985.31	9.83	82.1
"05.09.2009 04:00:00"	985.49	10.46	81.6
"05.09.2009 06:00:00"	986.84	10.68	85.6
"05.09.2009 08:00:00"	988.22	11.9	80.7
"05.09.2009 10:00:00"	989.55	12.97	75.5
"05.09.2009 12:00:00"	990.45	14.29	65.48
"05.09.2009 14:00:00"	990.88	15.77	57.74
"05.09.2009 16:00:00"	991.43	15.39	57.04
"05.09.2009 18:00:00"	992.4	13.67	72
"05.09.2009 20:00:00"	994.27	11.53	85.8
"05.09.2009 22:00:00"	995.06	11.09	83.5
"06.09.2009 00:00:00"	995.88	10.69	83
"06.09.2009 02:00:00"	996.49	10.93	79.3
"06.09.2009 04:00:00"	996.46	8.45	91.9
"06.09.2009 06:00:00"	997.11	7.69	93.3
"06.09.2009 08:00:00"	997.58	10.81	82.5
"06.09.2009 10:00:00"	997.95	13.7	68.89
"06.09.2009 12:00:00"	997.96	14.35	65.27
"06.09.2009 14:00:00"	998.04	15.95	60.96
"06.09.2009 16:00:00"	997.46	16.18	58.74
"06.09.2009 18:00:00"	997.59	15.02	66.58
"06.09.2009 20:00:00"	997.82	13.55	73.3
"06.09.2009 22:00:00"	997.58	11.58	84.8
"07.09.2009 00:00:00"	997.56	10.41	90.6
"07.09.2009 02:00:00"	997.58	9.28	93.6
"07.09.2009 04:00:00"	997.19	8.44	97
"07.09.2009 06:00:00"	997.12	7.69	98.1
"07.09.2009 08:00:00"	997.48	9.25	96.7
"07.09.2009 10:00:00"	997.46	15.53	70.7
"07.09.2009 12:00:00"	996.93	19.2	51.52
"07.09.2009 14:00:00"	996.2	21.62	42.04
"07.09.2009 16:00:00"	995.62	22.23	42.26
"07.09.2009 18:00:00"	995.77	20.69	46.38
"07.09.2009 20:00:00"	996.6	17.36	58.61
"07.09.2009 22:00:00"	996.93	13.88	75.9
"08.09.2009 00:00:00"	997.1	11.86	83.9
"08.09.2009 02:00:00"	997.58	9.85	91.1
"08.09.2009 04:00:00"	997.58	8.61	95.1
"08.09.2009 06:00:00"	998.46	7.76	96.5
"08.09.2009 08:00:00"	998.76	11.51	82.9
"08.09.2009 10:00:00"	998.47	18.23	61.93
"08.09.2009 12:00:00"	997.83	22.72	44.76
"08.09.2009 14:00:00"	997.28	24.25	38.64
"08.09.2009 16:00:00"	996.59	25.72	35.01
"08.09.2009 18:00:00"	996.01	23.68	41.44
"08.09.2009 20:00:00"	996.72	19.55	56.39
"08.09.2009 22:00:00"	997.21	15.98	68.32
"09.09.2009 00:00:00"	997.09	12.49	84.9
"09.09.2009 02:00:00"	996.85	11.73	85.3
"09.09.2009 04:00:00"	996.9	10.55	90.3
"09.09.2009 06:00:00"	997.09	9.85	94.2
"09.09.2009 08:00:00"	997.34	12.36	83.2
"09.09.2009 10:00:00"	997.31	19.75	56.87
"09.09.2009 12:00:00"	996.59	23.52	44.76
"09.09.2009 14:00:00"	996.06	24.8	39.24
"09.09.2009 16:00:00"	995.85	24.95	34.65
"09.09.2009 18:00:00"	995.88	24.05	41.31
"09.09.2009 20:00:00"	996.62	19.56	57.82
"09.09.2009 22:00:00"	997.16	16.07	68.43
"10.09.2009 00:00:00"	997.92	14.12	76.1
"10.09.2009 02:00:00"	998.19	11.99	85.3
"10.09.2009 04:00:00"	998.66	10.97	90.1
"10.09.2009 06:00:00"	999.4	11.47	88.4
"10.09.2009 08:00:00"	1000.16	14.99	86.5
"10.09.2009 10:00:00"	1000.65	16.07	78.8
"10.09.2009 12:00:00"	1000.93	16.48	74.9
"10.09.2009 14:00:00"	1000.9	17.39	70.2
"10.09.2009 16:00:00"	1000.92	17.95	68.91
"10.09.2009 18:00:00"	1001.54	16.62	76.3
"10.09.2009 20:00:00"	1002.35	15.95	73.2
"10.09.2009 22:00:00"	1002.69	15.36	70.9
"11.09.2009 00:00:00"	1003	14.91	72.2
"11.09.2009 02:00:00"	1002.84	14.3	76.9
"11.09.2009 04:00:00"	1002.59	13.35	78.9
"11.09.2009 06:00:00"	1002.76	12.65	83.4
"11.09.2009 08:00:00"	1003.48	13.04	82.8
"11.09.2009 10:00:00"	1003.35	15.17	70.3
"11.09.2009 12:00:00"	1002.61	17.08	51.78
"11.09.2009 14:00:00"	1001.63	17.55	53.73
"11.09.2009 16:00:00"	1000.7	18.05	50.07
"11.09.2009 18:00:00"	1000.4	17.72	49.16
"11.09.2009 20:00:00"	1000.89	15.6	56.93
"11.09.2009 22:00:00"	1000.4	14.16	60.45
"12.09.2009 00:00:00"	1000.09	12.91	67.09
"12.09.2009 02:00:00"	999.55	11.67	72.7
"12.09.2009 04:00:00"	998.99	10.89	75.3
"12.09.2009 06:00:00"	998.93	9.36	83.8
"12.09.2009 08:00:00"	999.05	12.57	73.3
"12.09.2009 10:00:00"	999.08	14.32	65.61
"12.09.2009 12:00:00"	998.34	15.72	59.18
"12.09.2009 14:00:00"	997.23	17.01	52.06
"12.09.2009 16:00:00"	996.4	17.87	43.06
"12.09.2009 18:00:00"	995.8	16.79	47.75
"12.09.2009 20:00:00"	995.78	15.24	53.67
"12.09.2009 22:00:00"	995.49	13.58	60.92
"13.09.2009 00:00:00"	995.09	10.53	74.9
"13.09.2009 02:00:00"	994.56	10.16	78.9
"13.09.2009 04:00:00"	993.65	10.09	80.9
"13.09.2009 06:00:00"	992.91	10.32	83
"13.09.2009 08:00:00"	992.01	11.67	77.9
"13.09.2009 10:00:00"	991.19	12.61	74.7
"13.09.2009 12:00:00"	990.22	12.31	81.2
"13.09.2009 14:00:00"	988.95	14.39	73.6
"13.09.2009 16:00:00"	987.94	12.65	82.2
"13.09.2009 18:00:00"	988.86	10.32	92.5
"13.09.2009 20:00:00"	989.53	10.09	94.2
"13.09.2009 22:00:00"	990.4	9.76	90.7
"14.09.2009 00:00:00"	990.2	9.24	91.6
"14.09.2009 02:00:00"	990.1	9.39	93
"14.09.2009 04:00:00"	990.34	9.4	94.1
"14.09.2009 06:00:00"	990.22	9.38	95.3
"14.09.2009 08:00:00"	990.87	10.39	88.9
"14.09.2009 10:00:00"	991.41	10.6	90.2
"14.09.2009 12:00:00"	991.48	11.24	86.8
"14.09.2009 14:00:00"	991.62	11.55	89.9
"14.09.2009 16:00:00"	991.47	11.9	90.7
"14.09.2009 18:00:00"	991.05	11.54	94.8
"14.09.2009 20:00:00"	990.5	12.16	96
"14.09.2009 22:00:00"	990.49	12.83	93.7
"15.09.2009 00:00:00"	990.45	12.96	92
"15.09.2009 02:00:00"	990.71	13.03	91.6
"15.09.2009 04:00:00"	990.71	12.89	92.6
"15.09.2009 06:00:00"	990.49	12.63	94.6
"15.09.2009 08:00:00"	990.83	12.2	96.3
"15.09.2009 10:00:00"	991.19	12.39	96.1
"15.09.2009 12:00:00"	991.2	13.08	93.7
"15.09.2009 14:00:00"	990.71	14.17	90.7
"15.09.2009 16:00:00"	990.17	15.71	88.7
"15.09.2009 18:00:00"	989.96	16.03	89.2
"15.09.2009 20:00:00"	990.27	15.63	91.3
"15.09.2009 22:00:00"	990.22	15.43	92
"16.09.2009 00:00:00"	989.92	15.12	92.9
"16.09.2009 02:00:00"	989.53	14.76	94.4
"16.09.2009 04:00:00"	989.36	14.26	95.8
"16.09.2009 06:00:00"	989.06	13.5	97.8
"16.09.2009 08:00:00"	989.48	12.95	98.6
"16.09.2009 10:00:00"	989.6	12.86	97.9
"16.09.2009 12:00:00"	989.36	13.2	97.1
"16.09.2009 14:00:00"	988.72	14.21	94.4
"16.09.2009 16:00:00"	988.18	16.02	89.6
"16.09.2009 18:00:00"	987.63	16.64	90.7
"16.09.2009 20:00:00"	987.88	17.03	86.7
"16.09.2009 22:00:00"	988.14	16.47	83.5
"17.09.2009 00:00:00"	988.39	14.79	86.2
"17.09.2009 02:00:00"	988.38	13.8	85.4
"17.09.2009 04:00:00"	988.62	12.63	82.2
"17.09.2009 06:00:00"	989.23	11.69	85.4
"17.09.2009 08:00:00"	989.85	11.61	85
"17.09.2009 10:00:00"	990.93	12.13	85.7
"17.09.2009 12:00:00"	991.11	12.82	87.3
"17.09.2009 14:00:00"	991.36	15.31	79.5
"17.09.2009 16:00:00"	991.01	17.17	67.37
"17.09.2009 18:00:00"	991.69	17.15	59.18
"17.09.2009 20:00:00"	992.78	14.95	65.74
"17.09.2009 22:00:00"	993.29	13.68	70.9
"18.09.2009 00:00:00"	993.52	12.9	71.9
"18.09.2009 02:00:00"	993.62	11.38	79
"18.09.2009 04:00:00"	993.61	9.98	85.6
"18.09.2009 06:00:00"	993.83	8.35	93.1
"18.09.2009 08:00:00"	994.15	10.23	85.9
"18.09.2009 10:00:00"	994.17	14.41	72.9
"18.09.2009 12:00:00"	993.51	17.42	66.9
"18.09.2009 14:00:00"	992.77	18.96	60.85
"18.09.2009 16:00:00"	991.84	19.61	60.65
"18.09.2009 18:00:00"	991.75	18.16	64.11
"18.09.2009 20:00:00"	992.06	16.22	68.45
"18.09.2009 22:00:00"	991.81	15.46	65.17
"19.09.2009 00:00:00"	991.56	12.09	82.4
"19.09.2009 02:00:00"	991.32	10.09	91.2
"19.09.2009 04:00:00"	991.2	9.23	94.3
"19.09.2009 06:00:00"	991.1	8.2	96.4
"19.09.2009 08:00:00"	991.46	8.76	96
"19.09.2009 10:00:00"	991.25	14.58	76.5
"19.09.2009 12:00:00"	990.27	19.53	63.74
"19.09.2009 14:00:00"	989.4	21.87	54.11
"19.09.2009 16:00:00"	989.11	22.45	55.97
"19.09.2009 18:00:00"	989.23	20.52	61.44
"19.09.2009 20:00:00"	989.53	18.52	65.29
"19.09.2009 22:00:00"	989.85	14.46	81.2
"20.09.2009 00:00:00"	990.07	12.75	89
"20.09.2009 02:00:00"	990.33	11.41	92.7
"20.09.2009 04:00:00"	990.18	10.3	94.9
"20.09.2009 06:00:00"	990.1	9.47	96.6
"20.09.2009 08:00:00"	990.91	12.48	90.9
"20.09.2009 10:00:00"	991.43	17.43	74.8
"20.09.2009 12:00:00"	991.22	21.58	59.5
"20.09.2009 14:00:00"	991.03	23.33	52.51
"20.09.2009 16:00:00"	991.06	23.26	53.7
"20.09.2009 18:00:00"	991.19	21.21	59.07
"20.09.2009 20:00:00"	992.52	17.89	72.8
"20.09.2009 22:00:00"	993.45	15.91	83.4
"21.09.2009 00:00:00"	994.07	14.75	90.2
"21.09.2009 02:00:00"	994.61	14.46	91.9
"21.09.2009 04:00:00"	994.89	14.06	93.4
"21.09.2009 06:00:00"	995.78	13.65	94.4
"21.09.2009 08:00:00"	997.12	14.54	91.4
"21.09.2009 10:00:00"	997.87	15.3	85.9
"21.09.2009 12:00:00"	998.38	15.17	87.1
"21.09.2009 14:00:00"	997.79	16.43	81.5
"21.09.2009 16:00:00"	997.58	16.54	82.3
"21.09.2009 18:00:00"	997.69	15.88	85.1
"21.09.2009 20:00:00"	998.58	15.63	86.9
"21.09.2009 22:00:00"	998.33	14.42	91.3
"22.09.2009 00:00:00"	998.56	12.76	95.9
"22.09.2009 02:00:00"	998.69	11.72	97.2
"22.09.2009 04:00:00"	998.76	11.57	98.8
"22.09.2009 06:00:00"	998.58	12.22	97.8
"22.09.2009 08:00:00"	998.81	13.19	94.5
"22.09.2009 10:00:00"	998.69	16.87	77
"22.09.2009 12:00:00"	998.08	19.76	67.22
"22.09.2009 14:00:00"	997.29	20.98	62.02
"22.09.2009 16:00:00"	996.73	21.78	59.04
"22.09.2009 18:00:00"	996.71	20.06	63.95
"22.09.2009 20:00:00"	997.56	17.08	75.8
"22.09.2009 22:00:00"	997.82	14.29	87.3
"23.09.2009 00:00:00"	998.07	12.78	92.6
"23.09.2009 02:00:00"	997.95	11.5	96
"23.09.2009 04:00:00"	997.71	10.34	97.5
"23.09.2009 06:00:00"	997.5	9.34	98
"23.09.2009 08:00:00"	998.01	12.14	87.6
"23.09.2009 10:00:00"	998.42	19.51	53.89
"23.09.2009 12:00:00"	997.93	20.37	52.87
"23.09.2009 14:00:00"	997.94	19.73	60.25
"23.09.2009 16:00:00"	996.66	19.67	59.19
"23.09.2009 18:00:00"	996.56	18.43	65.41
"23.09.2009 20:00:00"	996.54	17.08	70.4
"23.09.2009 22:00:00"	996.36	16.56	73
"24.09.2009 00:00:00"	996.48	15.91	76.8
"24.09.2009 02:00:00"	995.85	14.83	78.9
"24.09.2009 04:00:00"	995.74	14.56	80.1
"24.09.2009 06:00:00"	995.5	14.15	81.7
"24.09.2009 08:00:00"	995.91	14.29	81.8
"24.09.2009 10:00:00"	996.78	14.25	82
"24.09.2009 12:00:00"	996.63	11.65	96.8
"24.09.2009 14:00:00"	996.01	13.14	93.3
"24.09.2009 16:00:00"	995.46	13.51	94
"24.09.2009 18:00:00"	995.36	13.49	95.1
"24.09.2009 20:00:00"	996.24	12.11	94
"24.09.2009 22:00:00"	997.04	11.22	96.6
"25.09.2009 00:00:00"	997.73	10.22	97.9
"25.09.2009 02:00:00"	997.9	8.74	99.1
"25.09.2009 04:00:00"	998.33	8.62	99.6
"25.09.2009 06:00:00"	998.66	7.85	99.8
"25.09.2009 08:00:00"	999.67	8.05	99.9
"25.09.2009 10:00:00"	1000.55	9.19	99.3
"25.09.2009 12:00:00"	1000.16	14.2	73.6
"25.09.2009 14:00:00"	999.24	15.36	54.7
"25.09.2009 16:00:00"	998.81	14.93	57.65
"25.09.2009 18:00:00"	998.93	14	64.82
"25.09.2009 20:00:00"	999.54	11.75	77.3
"25.09.2009 22:00:00"	1000.28	8.85	86.9
"26.09.2009 00:00:00"	1000.74	7.3	93.7
"26.09.2009 02:00:00"	1000.49	6.16	97
"26.09.2009 04:00:00"	1000.53	5.34	97.4
"26.09.2009 06:00:00"	1000.7	4.84	98.9
"26.09.2009 08:00:00"	1001.33	5.59	99.1
"26.09.2009 10:00:00"	1001.51	10.79	80.1
"26.09.2009 12:00:00"	1000.74	15.9	61.99
"26.09.2009 14:00:00"	999.85	17.18	54.38
"26.09.2009 16:00:00"	999.43	17.61	53.28
"26.09.2009 18:00:00"	999.54	15.87	61.28
"26.09.2009 20:00:00"	1000.04	12.46	77.1
"26.09.2009 22:00:00"	1000.17	10.06	87.8
"27.09.2009 00:00:00"	1000.02	8.37	92.3
"27.09.2009 02:00:00"	999.98	7.06	96.4
"27.09.2009 04:00:00"	1000.01	5.42	97.4
"27.09.2009 06:00:00"	999.88	4.93	99
"27.09.2009 08:00:00"	999.96	4.96	99.4
"27.09.2009 10:00:00"	999.67	8.76	97.3
"27.09.2009 12:00:00"	998.99	16.83	62.07
"27.09.2009 14:00:00"	997.83	19.6	50.84
"27.09.2009 16:00:00"	997.27	19.52	52.58
"27.09.2009 18:00:00"	997.1	17.79	60.62
"27.09.2009 20:00:00"	997.71	13.63	78.4
"27.09.2009 22:00:00"	997.83	11.29	85.3
"28.09.2009 00:00:00"	997.46	9.26	94
"28.09.2009 02:00:00"	997.26	8.01	95.7
"28.09.2009 04:00:00"	997.05	7.65	97.5
"28.09.2009 06:00:00"	997.07	5.56	98.2
"28.09.2009 08:00:00"	996.94	6.35	99.2
"28.09.2009 10:00:00"	997.29	11.87	85.5
"28.09.2009 12:00:00"	996.67	16.63	67.23
"28.09.2009 14:00:00"	995.15	17.28	64.75
"28.09.2009 16:00:00"	993.87	16.75	67.43
"28.09.2009 18:00:00"	993.15	15.1	71.4
"28.09.2009 20:00:00"	992.84	14.04	78
"28.09.2009 22:00:00"	992.55	13.23	79.9
"29.09.2009 00:00:00"	991.69	13.23	79.5
"29.09.2009 02:00:00"	990.98	13.36	78.5
"29.09.2009 04:00:00"	990.92	13.3	76.3
"29.09.2009 06:00:00"	990.92	12.94	77.6
"29.09.2009 08:00:00"	991.07	13.28	78.1
"29.09.2009 10:00:00"	991.39	14.35	76.4
"29.09.2009 12:00:00"	990.6	16.23	68.29
"29.09.2009 14:00:00"	990.1	16.11	68.87
"29.09.2009 16:00:00"	989.95	14.06	85.2
"29.09.2009 18:00:00"	990.05	14.5	79.5
"29.09.2009 20:00:00"	990.68	13.37	87.9
"29.09.2009 22:00:00"	990.4	13.16	90.4
"30.09.2009 00:00:00"	990.29	13.5	87.2
"30.09.2009 02:00:00"	990.15	12.83	91.9
"30.09.2009 04:00:00"	991.25	8.31	97.2
"30.09.2009 06:00:00"	991.94	7.88	97.8
"30.09.2009 08:00:00"	992.68	7.37	96.2
"30.09.2009 10:00:00"	992.89	8.93	81.7
"30.09.2009 12:00:00"	992.14	10.91	76.6
"30.09.2009 14:00:00"	990.72	11.91	79.4
"30.09.2009 16:00:00"	989.72	12.85	79.1
"30.09.2009 18:00:00"	988.74	12.69	83.6
"30.09.2009 20:00:00"	988.25	12.12	90.5
"30.09.2009 22:00:00"	987.25	11.86	94.1
"01.10.2009 00:00:00"	986.41	13.13	84.5
"01.10.2009 02:00:00"	985.57	13.37	81.7
"01.10.2009 04:00:00"	984.81	13.19	83.4
"01.10.2009 06:00:00"	984.08	12.2	88.6
"01.10.2009 08:00:00"	984.21	13.09	81.3
"01.10.2009 10:00:00"	983.8	14.88	73.1
"01.10.2009 12:00:00"	983.81	16.03	65.48
"01.10.2009 14:00:00"	984.97	9.93	88
"01.10.2009 16:00:00"	985.06	10.9	85.4
"01.10.2009 18:00:00"	986.31	10.09	80.3
"01.10.2009 20:00:00"	987.74	9.46	86
"01.10.2009 22:00:00"	988.29	9.27	85.3
"02.10.2009 00:00:00"	988.65	8.38	81.7
"02.10.2009 02:00:00"	988.62	7.7	79.9
"02.10.2009 04:00:00"	988.63	6.93	82.9
"02.10.2009 06:00:00"	988.54	6.77	85.7
"02.10.2009 08:00:00"	988.78	7.55	79.5
"02.10.2009 10:00:00"	988.99	9.4	73.3
"02.10.2009 12:00:00"	988.98	10.35	68.12
"02.10.2009 14:00:00"	988.49	11.27	59.85
"02.10.2009 16:00:00"	988.51	10.29	66.35
"02.10.2009 18:00:00"	989.01	9.62	74.5
"02.10.2009 20:00:00"	989.67	8.84	79.2
"02.10.2009 22:00:00"	990.1	8.62	83.3
"03.10.2009 00:00:00"	990.16	7.67	87.7
"03.10.2009 02:00:00"	990.13	6.5	90.3
"03.10.2009 04:00:00"	989.25	4.98	95.7
"03.10.2009 06:00:00"	988.51	4.42	96.8
"03.10.2009 08:00:00"	987.79	7.69	85.8
"03.10.2009 10:00:00"	987.05	11.92	68.41
"03.10.2009 12:00:00"	986.03	12.66	62.29
"03.10.2009 14:00:00"	984.42	14.16	57.77
"03.10.2009 16:00:00"	983.03	14.71	57.59
"03.10.2009 18:00:00"	981.43	14.16	60.6
"03.10.2009 20:00:00"	981.68	13.42	63.06
"03.10.2009 22:00:00"	981.59	13.21	63.44
"04.10.2009 00:00:00"	980.75	13.3	61.73
"04.10.2009 02:00:00"	980.48	13.03	63.26
"04.10.2009 04:00:00"	979.88	12.94	62.37
"04.10.2009 06:00:00"	980.64	12.67	63.72
"04.10.2009 08:00:00"	980.9	12.3	66.3
"04.10.2009 10:00:00"	982.45	12.46	69.55
"04.10.2009 12:00:00"	982.97	13.37	67.2
"04.10.2009 14:00:00"	983.48	12.1	78.8
"04.10.2009 16:00:00"	983.82	11.97	83.7
"04.10.2009 18:00:00"	984.68	10.81	86.4
"04.10.2009 20:00:00"	986.24	10.31	81.3
"04.10.2009 22:00:00"	987.7	9.43	81.7
"05.10.2009 00:00:00"	988.82	8.84	81.9
"05.10.2009 02:00:00"	989.59	9.39	77.9
"05.10.2009 04:00:00"	989.95	8.61	82.3
"05.10.2009 06:00:00"	990.65	8.18	77.1
"05.10.2009 08:00:00"	991.72	7.34	87.8
"05.10.2009 10:00:00"	991.99	11.31	62.03
"05.10.2009 12:00:00"	991.08	12.83	60.24
"05.10.2009 14:00:00"	989.73	13.34	62.33
"05.10.2009 16:00:00"	988.89	13.32	66.74
"05.10.2009 18:00:00"	988.25	10.61	92.1
"05.10.2009 20:00:00"	988.39	9.64	96.1
"05.10.2009 22:00:00"	988.12	10.09	97.1
"06.10.2009 00:00:00"	987.32	10.36	96.2
"06.10.2009 02:00:00"	986.41	10.64	97
"06.10.2009 04:00:00"	985.38	10.96	97.6
"06.10.2009 06:00:00"	984.94	11.4	97.9
"06.10.2009 08:00:00"	985.86	13.28	93.8
"06.10.2009 10:00:00"	986.52	16.08	83.5
"06.10.2009 12:00:00"	986.92	17.71	75
"06.10.2009 14:00:00"	986.4	18.23	70.4
"06.10.2009 16:00:00"	986.26	18.23	68.8
"06.10.2009 18:00:00"	986.17	15.53	87.1
"06.10.2009 20:00:00"	985.57	14.21	96.8
"06.10.2009 22:00:00"	985.18	15.35	98.4
"07.10.2009 00:00:00"	985.77	16.37	90.9
"07.10.2009 02:00:00"	986.29	16.58	89.5
"07.10.2009 04:00:00"	986.3	16.28	87.8
"07.10.2009 06:00:00"	986.04	15.9	88.7
"07.10.2009 08:00:00"	986.91	18.1	77.2
"07.10.2009 10:00:00"	987.72	20.05	71
"07.10.2009 12:00:00"	987.45	20.17	72.5
"07.10.2009 14:00:00"	986.84	20.9	71.7
"07.10.2009 16:00:00"	985.84	22.03	66.54
"07.10.2009 18:00:00"	985.34	19.73	75.6
"07.10.2009 20:00:00"	984.36	18.63	80.2
"07.10.2009 22:00:00"	982.53	17.04	86.6
"08.10.2009 00:00:00"	980.96	21.2	61.78
"08.10.2009 02:00:00"	981.25	20.56	62.12
"08.10.2009 04:00:00"	980.14	18.68	71.6
"08.10.2009 06:00:00"	980.19	18.73	70
"08.10.2009 08:00:00"	981	18.58	71.2
"08.10.2009 10:20:00"	983.69	20.46	62.56
"08.10.2009 12:20:00"	987.05	13.84	76.7
"08.10.2009 14:20:00"	988.18	12.38	83.6
"08.10.2009 16:20:00"	989.4	12.51	82.6
"08.10.2009 18:20:00"	990.47	12.16	84.4
"08.10.2009 20:20:00"	991.77	10.5	76.8
"08.10.2009 22:20:00"	992.91	10.12	79.3
"09.10.2009 00:20:00"	993.63	9.05	85.4
"09.10.2009 02:20:00"	993.99	7.25	89.5
"09.10.2009 04:20:00"	994.94	6.47	93.9
"09.10.2009 06:20:00"	995.87	4.3	96.8
"09.10.2009 08:20:00"	996.88	4.97	98.5
"09.10.2009 10:20:00"	997.28	8.94	80
"09.10.2009 12:20:00"	996.52	10.42	65.59
"09.10.2009 14:20:00"	995.5	11.44	58.07
"09.10.2009 16:20:00"	994.7	11	57.55
"09.10.2009 18:20:00"	994.26	9.18	66.38
"09.10.2009 20:20:00"	993.89	7.68	72.4
"09.10.2009 22:20:00"	992.98	6.97	71.4
"10.10.2009 00:20:00"	991.92	6.31	81.2
"10.10.2009 02:20:00"	990.08	6.56	80.4
"10.10.2009 04:20:00"	988.57	6.73	83
"10.10.2009 06:20:00"	987.24	7.1	83.8
"10.10.2009 08:20:00"	986.82	8.94	82.6
"10.10.2009 10:20:00"	985.79	11.63	78.9
"10.10.2009 12:20:00"	985.16	12.04	87
"10.10.2009 14:20:00"	984.41	12.61	89.4
"10.10.2009 16:20:00"	984.48	12.26	94.2
"10.10.2009 18:20:00"	985.2	11.88	94.4
"10.10.2009 20:20:00"	985.29	11.56	93.4
"10.10.2009 22:20:00"	985.92	11.12	91.7
"11.10.2009 00:20:00"	985.92	10.83	89.6
"11.10.2009 02:20:00"	986.16	10.82	90.1
"11.10.2009 04:20:00"	985.79	10.33	89.2
"11.10.2009 06:20:00"	986.02	10.61	85.1
"11.10.2009 08:20:00"	986.46	10.17	85.9
"11.10.2009 10:20:00"	986.68	9.98	87
"11.10.2009 12:20:00"	985.92	11.43	76.8
"11.10.2009 14:20:00"	984.6	11.82	73.2
"11.10.2009 16:20:00"	983.44	11.09	82.6
"11.10.2009 18:20:00"	981.52	11.27	77.6
"11.10.2009 20:20:00"	979.43	9.98	89.7
"11.10.2009 22:20:00"	978.53	9.56	89.2
"12.10.2009 00:20:00"	977.43	8.86	86.3
"12.10.2009 02:20:00"	975.92	7.82	90.2
"12.10.2009 04:20:00"	977.19	7.23	89
"12.10.2009 06:20:00"	978.69	6.64	90.4
"12.10.2009 08:20:00"	981.67	7.09	89.3
"12.10.2009 10:20:00"	984.41	7.04	90.5
"12.10.2009 12:20:00"	986.78	6.86	91.9
"12.10.2009 14:20:00"	988.2	7.66	77
"12.10.2009 16:20:00"	990.24	7.47	74.3
"12.10.2009 18:20:00"	992.69	5.19	83.1
"12.10.2009 20:20:00"	994.01	5.03	85.2
"12.10.2009 22:20:00"	994.48	4.84	81.9
"13.10.2009 00:20:00"	994.77	5.26	82.6
"13.10.2009 02:20:00"	994.95	4.73	89.6
"13.10.2009 04:20:00"	994.93	4.27	86
"13.10.2009 06:20:00"	995.31	4.41	92.8
"13.10.2009 08:20:00"	996.21	5.05	88.9
"13.10.2009 10:20:00"	996.27	6.55	74.3
"13.10.2009 12:20:00"	996.13	7.12	61.65
"13.10.2009 14:20:00"	995.81	7.48	60.45
"13.10.2009 16:20:00"	997.07	3.92	84.9
"13.10.2009 18:20:00"	997.62	3.5	80.8
"13.10.2009 20:20:00"	998.37	2.17	84.4
"13.10.2009 22:20:00"	998.94	1.49	89.1
"14.10.2009 00:20:00"	999.13	1.58	88.4
"14.10.2009 02:20:00"	999.21	1.44	89.4
"14.10.2009 04:20:00"	999.19	1.18	88.2
"14.10.2009 06:20:00"	999.19	0.37	89
"14.10.2009 08:20:00"	999.53	1.33	85.2
"14.10.2009 10:20:00"	1000.03	2.45	78.7
"14.10.2009 12:20:00"	999.35	3.96	61.41
"14.10.2009 14:20:00"	999.18	4.63	55.75
"14.10.2009 16:20:00"	998.79	4.27	58.25
"14.10.2009 18:20:00"	999.07	3.1	65.21
"14.10.2009 20:20:00"	998.95	2.44	67.7
"14.10.2009 22:20:00"	998.38	1.93	69.77
"15.10.2009 00:20:00"	997.59	0.63	76.8
"15.10.2009 02:20:00"	997.08	0.5	79.9
"15.10.2009 04:20:00"	996.75	0.92	81.3
"15.10.2009 06:20:00"	996.45	1.04	78.4
"15.10.2009 08:20:00"	996.34	0.77	82.2
"15.10.2009 10:20:00"	996.22	1.26	79.6
"15.10.2009 12:20:00"	995.95	2.06	77
"15.10.2009 14:20:00"	995.88	1.02	90.7
"15.10.2009 16:20:00"	995.95	1.03	92.7
"15.10.2009 18:20:00"	996.49	1.01	93
"15.10.2009 20:20:00"	996.01	1.98	88.5
"15.10.2009 22:20:00"	995.8	2.3	88
"16.10.2009 00:20:00"	994.86	2.23	90.3
"16.10.2009 02:20:00"	993.67	2.36	92.1
"16.10.2009 04:20:00"	992.93	2.21	88.5
"16.10.2009 06:20:00"	991.41	1.04	86.2
"16.10.2009 08:20:00"	989.77	1.53	87.7
"16.10.2009 10:20:00"	986.74	2.01	97.3
"16.10.2009 12:20:00"	985.04	6.64	92.3
"16.10.2009 14:20:00"	983.49	8.15	76.8
"16.10.2009 16:20:00"	983	6.64	85.5
"16.10.2009 18:20:00"	984.45	5.76	86.5
"16.10.2009 20:20:00"	986.35	4.86	82.4
"16.10.2009 22:20:00"	987.89	3.63	86.3
